Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Sri Lanka,LKA,1995,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.691870427
Sri Lanka,LKA,1994,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.725541902
Sri Lanka,LKA,1993,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.690261809
Sri Lanka,LKA,1992,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.726469969
Sri Lanka,LKA,1991,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.57259509
Sri Lanka,LKA,1990,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.583574948
Sri Lanka,LKA,2021,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,48443461.48
Sri Lanka,LKA,2020,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,47826248.11
Sri Lanka,LKA,2019,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,42617946.04
Sri Lanka,LKA,2018,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,39689498.58
Sri Lanka,LKA,2017,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,55258328.46
Sri Lanka,LKA,2016,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,70245689.25
Sri Lanka,LKA,2015,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,65177888.25
Sri Lanka,LKA,2014,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,57947143.8
Sri Lanka,LKA,2013,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,56852870.64
Sri Lanka,LKA,2012,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,63226573.06
Sri Lanka,LKA,2011,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,73445660.53
Sri Lanka,LKA,2010,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,74046974.92
Sri Lanka,LKA,2009,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,42452923.98
Sri Lanka,LKA,2008,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,45693410.65
Sri Lanka,LKA,2007,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,48917955.08
Sri Lanka,LKA,2006,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,36955080.01
Sri Lanka,LKA,2005,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,24848306.56
Sri Lanka,LKA,2004,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,24321368.69
Sri Lanka,LKA,2003,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,28831326.94
Sri Lanka,LKA,2002,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,25431168.8
Sri Lanka,LKA,2001,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,22652100.61
Sri Lanka,LKA,2000,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,22170731.89
Sri Lanka,LKA,1999,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,23748182.44
Sri Lanka,LKA,1998,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,21028268.84
Sri Lanka,LKA,1997,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,22697916.1
Sri Lanka,LKA,1996,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,39770759.77
Sri Lanka,LKA,1995,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,40806463.82
Sri Lanka,LKA,1994,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,32466810.69
Sri Lanka,LKA,1993,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,36388017.25
Sri Lanka,LKA,1992,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,38925052.31
Sri Lanka,LKA,1991,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,38565898.48
Sri Lanka,LKA,1990,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,26441286.01
Sri Lanka,LKA,1989,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,22152915.63
Sri Lanka,LKA,1988,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,22651039.92
Sri Lanka,LKA,1987,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,21422225.86
Sri Lanka,LKA,1986,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,22773530.11
Sri Lanka,LKA,1985,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,12309482.03
Sri Lanka,LKA,1984,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,17277922.64
Sri Lanka,LKA,1983,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,21921399.25
Sri Lanka,LKA,1982,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,30115394.89
Sri Lanka,LKA,1981,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,19769002.93
Sri Lanka,LKA,1980,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,22610979.39
Sri Lanka,LKA,1979,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,18460734.02
Sri Lanka,LKA,1978,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,40133240.23
Sri Lanka,LKA,1977,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,39568391.51
Sri Lanka,LKA,1976,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,12367126.94
Sri Lanka,LKA,1975,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,18942273.41
Sri Lanka,LKA,1974,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,8804628.639
Sri Lanka,LKA,1973,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,7532914.812
Sri Lanka,LKA,1972,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,4757922.844
Sri Lanka,LKA,1971,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,4609953.178
Sri Lanka,LKA,1970,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,4948624.743
Sri Lanka,LKA,2021,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.055757259
Sri Lanka,LKA,2020,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.057573715
Sri Lanka,LKA,2019,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.049243351
Sri Lanka,LKA,2018,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.043095889
Sri Lanka,LKA,2017,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.060023196
Sri Lanka,LKA,2016,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.081855619
Sri Lanka,LKA,2015,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.078415446
Sri Lanka,LKA,2014,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.071787454
Sri Lanka,LKA,2013,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.075553063
Sri Lanka,LKA,2012,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.091323854
Sri Lanka,LKA,2011,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.109454217
Sri Lanka,LKA,2010,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.127625354
Sri Lanka,LKA,2009,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.102097393
Sri Lanka,LKA,2008,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.11496849
Sri Lanka,LKA,2007,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.152881929
Sri Lanka,LKA,2006,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.132499164
Sri Lanka,LKA,2005,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.10307594
Sri Lanka,LKA,2004,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.11888646
Sri Lanka,LKA,2003,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.154092077
Sri Lanka,LKA,2002,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.156161254
Sri Lanka,LKA,2001,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.146444928
Sri Lanka,LKA,2000,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.138427521
Sri Lanka,LKA,1999,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.154479778
Sri Lanka,LKA,1998,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.135270179
Sri Lanka,LKA,1997,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.152156184
Sri Lanka,LKA,1996,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.290259567
Sri Lanka,LKA,1995,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.31732513
Sri Lanka,LKA,1994,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.278789179
Sri Lanka,LKA,1993,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.35191985
Sri Lanka,LKA,1992,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.402081728
Sri Lanka,LKA,1991,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.432070243
Sri Lanka,LKA,1990,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.331612898
Sri Lanka,LKA,1989,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.319368395
Sri Lanka,LKA,1988,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.325391009
Sri Lanka,LKA,1987,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.321962768
Sri Lanka,LKA,1986,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.357038962
Sri Lanka,LKA,1985,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.20676434
Sri Lanka,LKA,1984,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.294295113
Sri Lanka,LKA,1983,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.426363687
Sri Lanka,LKA,1982,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.625088639
Sri Lanka,LKA,1981,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.450145856
Sri Lanka,LKA,1980,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.555941528
Sri Lanka,LKA,1979,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.54968088
Sri Lanka,LKA,1978,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,1.604507312
Sri Lanka,LKA,1977,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,1.122893629
Sri Lanka,LKA,1976,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.404635612
Sri Lanka,LKA,1975,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.562197115
Sri Lanka,LKA,1974,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.272557399
Sri Lanka,LKA,1973,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.287241747
Sri Lanka,LKA,1972,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.20228457
Sri Lanka,LKA,1971,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.213603863
Sri Lanka,LKA,1970,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.231008295
Sri Lanka,LKA,2021,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,6815929734
Sri Lanka,LKA,2020,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,6508541685
Sri Lanka,LKA,2019,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,6445635021
Sri Lanka,LKA,2018,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,6761918191
Sri Lanka,LKA,2017,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,6884335676
Sri Lanka,LKA,2016,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,6075504002
Sri Lanka,LKA,2015,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,5932060431
Sri Lanka,LKA,2014,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,6037055718
Sri Lanka,LKA,2013,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,5310539606
Sri Lanka,LKA,2012,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,4568200060
Sri Lanka,LKA,2011,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,4341590282
Sri Lanka,LKA,2010,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,3535877089
Sri Lanka,LKA,2009,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,2440855793
Sri Lanka,LKA,2008,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,2489089026
Sri Lanka,LKA,2007,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,1941184466
Sri Lanka,LKA,2006,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,1705476519
Sri Lanka,LKA,2005,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,1398626669
Sri Lanka,LKA,2004,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,1153777661
Sri Lanka,LKA,2003,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,956173961.8
Sri Lanka,LKA,2002,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,838559488.1
Sri Lanka,LKA,2001,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,820709426.5
Sri Lanka,LKA,2000,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,981251569
Sri Lanka,LKA,1999,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,950747245.2
Sri Lanka,LKA,1998,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,957529038.4
Sri Lanka,LKA,1997,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,725424650.7
Sri Lanka,LKA,1996,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,671427660.8
Sri Lanka,LKA,1995,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,620119893.3
Sri Lanka,LKA,1994,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,554070041.7
Sri Lanka,LKA,1993,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,467107981
Sri Lanka,LKA,1992,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,420244132.8
Sri Lanka,LKA,1991,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,392934561.9
Sri Lanka,LKA,1990,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,310676714.3
Sri Lanka,LKA,1989,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,266703964.3
Sri Lanka,LKA,1988,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,290170326.9
Sri Lanka,LKA,1987,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,295764399.5
Sri Lanka,LKA,1986,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,271628737.2
Sri Lanka,LKA,1985,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,271521625.4
Sri Lanka,LKA,1984,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,267047509.7
Sri Lanka,LKA,1983,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,260440184.9
Sri Lanka,LKA,1982,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,257818300.6
Sri Lanka,LKA,1981,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,239070361.6
Sri Lanka,LKA,1980,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,250335840.4
Sri Lanka,LKA,1979,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,166607214
Sri Lanka,LKA,1978,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,190112957.7
Sri Lanka,LKA,1977,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,167563878.2
Sri Lanka,LKA,1976,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,169732549.1
Sri Lanka,LKA,1975,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,161996507.3
Sri Lanka,LKA,1974,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,138945817.6
Sri Lanka,LKA,1973,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,135702699.6
Sri Lanka,LKA,1972,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,127414673.6
Sri Lanka,LKA,1971,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,120578519.7
Sri Lanka,LKA,1970,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,127089826.4
Sri Lanka,LKA,2021,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,7.844971188
Sri Lanka,LKA,2020,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,7.835047416
Sri Lanka,LKA,2019,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,7.447676268
Sri Lanka,LKA,2018,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,7.342266495
Sri Lanka,LKA,2017,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,7.477964709
Sri Lanka,LKA,2016,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,7.079639268
Sri Lanka,LKA,2015,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,7.136855408
Sri Lanka,LKA,2014,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,7.478968392
Sri Lanka,LKA,2013,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,7.057295938
Sri Lanka,LKA,2012,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,6.598264256
Sri Lanka,LKA,2011,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,6.470162567
Sri Lanka,LKA,2010,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,6.09434168
Sri Lanka,LKA,2009,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,5.870149564
Sri Lanka,LKA,2008,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,6.262758765
Sri Lanka,LKA,2007,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,6.066729989
Sri Lanka,LKA,2006,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,6.114834894
Sri Lanka,LKA,2005,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,5.801794101
Sri Lanka,LKA,2004,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,5.639836428
Sri Lanka,LKA,2003,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,5.110372909
Sri Lanka,LKA,2002,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,5.149212862
Sri Lanka,LKA,2001,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,5.305853741
Sri Lanka,LKA,2000,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,6.126645838
Sri Lanka,LKA,1999,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,6.184524816
Sri Lanka,LKA,1998,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,6.159571467
Sri Lanka,LKA,1997,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,4.862906615
Sri Lanka,LKA,1996,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,4.900291142
Sri Lanka,LKA,1995,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,4.82226607
Sri Lanka,LKA,1994,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,4.75774271
Sri Lanka,LKA,1993,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,4.517546794
Sri Lanka,LKA,1992,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,4.340970072
Sri Lanka,LKA,1991,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,4.402213828
Sri Lanka,LKA,1990,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,3.896346245
Sri Lanka,LKA,1989,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,3.844948378
Sri Lanka,LKA,1988,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,4.168409736
Sri Lanka,LKA,1987,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,4.445155486
Sri Lanka,LKA,1986,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,4.258542343
Sri Lanka,LKA,1985,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,4.560792204
Sri Lanka,LKA,1984,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,4.5486242
Sri Lanka,LKA,1983,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,5.065472149
Sri Lanka,LKA,1982,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,5.351392244
Sri Lanka,LKA,1981,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,5.443700569
Sri Lanka,LKA,1980,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,6.155066847
Sri Lanka,LKA,1979,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,4.960842826
Sri Lanka,LKA,1978,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,7.600623049
Sri Lanka,LKA,1977,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,4.755220116
Sri Lanka,LKA,1976,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,5.553418683
Sri Lanka,LKA,1975,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,4.80797458
Sri Lanka,LKA,1974,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,4.301227479
Sri Lanka,LKA,1973,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,5.1745548
Sri Lanka,LKA,1972,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,5.417074502
Sri Lanka,LKA,1971,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,5.587049709
Sri Lanka,LKA,1970,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,5.932719812
Sri Lanka,LKA,2021,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,0
Sri Lanka,LKA,2020,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,0
Sri Lanka,LKA,2019,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,0
Sri Lanka,LKA,2018,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,63549.13267
Sri Lanka,LKA,2017,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,433349.4514
Sri Lanka,LKA,2016,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,556958.773
Sri Lanka,LKA,2015,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,869961.649
Sri Lanka,LKA,2014,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,966253.8891
Sri Lanka,LKA,2013,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,1009122.312
Sri Lanka,LKA,2012,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,1798265.843
Sri Lanka,LKA,2011,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,2571383.247
Sri Lanka,LKA,2010,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,1034247.458
Sri Lanka,LKA,2009,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,2496616.02
Sri Lanka,LKA,2008,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,1701195.289
Sri Lanka,LKA,2007,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,187532.8278
Sri Lanka,LKA,2006,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,78688.72562
Sri Lanka,LKA,2005,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,0
Sri Lanka,LKA,2004,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,0
